hoja,fila,codigo_interno,codigo_proveedor,proveedor,marca,descripcion,familia,estado_final,product_id,codigo_producto,variant_id,sku,supplier_offer_id,decision,issue,motivo
Catálogo organizado,81,OTR169,S/C,ZINGER,OTROS,PEINE CARBON COLA,Cepillos y peines,IMPORTED,2e94e21a-2cfa-48da-b12f-e278c0a8a9c8,GEN-CEP-570B53,5365585c-f5f6-4b77-b07c-68854d14302c,OTR169,1d7add0b-7b40-435c-99c6-23fb2d7abb7a,,,
Catálogo organizado,82,OTR170,S/C,ZINGER,OTROS,PEINE CARBON COLA METAL,Cepillos y peines,IMPORTED,2e94e21a-2cfa-48da-b12f-e278c0a8a9c8,GEN-CEP-570B53,2e5bba75-0d12-42eb-a35e-dcba18f0a916,OTR170,fa7f944d-4565-4e41-82b1-5726d0b9e2ed,,,
Catálogo organizado,83,,,QAI INAMBARI,OTROS,PEINE DE TRIGO ANCHO,Cepillos y peines,IMPORTED,7c0875ab-f0dc-44c9-a3ba-d0f429063b30,GEN-CEP-DF7B27,a5ad9539-9364-4c2c-9087-f6fadd34f6d2,GEN-CEP-DF7B27-95BA23,dae4a932-148f-4701-8751-bbf6ca1effb2,,,
Catálogo organizado,84,,,QAI INAMBARI,OTROS,PEINE DE TRIGO DELGADO,Cepillos y peines,IMPORTED,7c0875ab-f0dc-44c9-a3ba-d0f429063b30,GEN-CEP-DF7B27,6bc1b086-f5aa-47c9-ba35-4b1bc08683f0,GEN-CEP-DF7B27-F24E7E,846620c1-1f05-45bc-8c51-512726f0ebc5,,,
Catálogo organizado,85,OTR024,,MAY,OTROS,PEINE FLAT TOP BLANCO,Cepillos y peines,IMPORTED,3c1198b6-dda7-4c8d-aad3-e9e7509f21a1,GEN-CEP-378B56,921d6955-1a58-411d-88e3-e18c35cb1ad7,OTR024,851b01e5-1e9f-4960-81ea-ce7bcf5c6e9a,,,
Catálogo organizado,86,OTR023,,MAY,OTROS,PEINE FLAT TOP NEGRO,Cepillos y peines,IMPORTED,3c1198b6-dda7-4c8d-aad3-e9e7509f21a1,GEN-CEP-378B56,3988d32e-3769-458a-9def-7b541e458a20,OTR023,5c0246c8-066e-4209-be2c-e00d1d4b7fd0,,,
Catálogo organizado,87,OTR166,S/C,ZINGER,OTROS,PEINE HACHA,Cepillos y peines,IMPORTED,95722ebe-67fb-48a4-8491-908335c356cc,GEN-CEP-6A5573,680a4c99-a9f9-4c1f-8392-e67eca714995,OTR166,4a73641c-ff54-41cb-aeb9-00d07561e44e,,,
Catálogo organizado,88,,,ÑAHUIN INAMB,OTROS,PEINE PLASTICO MOD. BEBE,Cepillos y peines,IMPORTED,e0d32fb0-0ece-4a2b-900b-91ac9a5745b3,GEN-CEP-BE4379,c7bcfe97-2048-4e4d-892f-12b7e411b887,GEN-CEP-BE4379-EB95F2,7b59dc1f-3c75-46cf-91de-10f84accce11,,,
Catálogo organizado,89,,,CUZCO UTILES,OTROS,PEINE PLASTICO MOD. CABALLERO,Cepillos y peines,IMPORTED,e0d32fb0-0ece-4a2b-900b-91ac9a5745b3,GEN-CEP-BE4379,fa167750-908c-44cd-ac6c-0851ac459794,GEN-CEP-BE4379-A9F6D3,9cfea5f6-60f9-4fc3-a204-5319c8e3cd3f,,,
Catálogo organizado,90,,,CUZCO UTILES,OTROS,PEINE PLASTICO MOD. CAREY #900,Cepillos y peines,IMPORTED,e0d32fb0-0ece-4a2b-900b-91ac9a5745b3,GEN-CEP-BE4379,8ec3c0b3-4237-4d18-bfe5-e8608732020a,GEN-CEP-BE4379-31EB8B,7b785a24-3fe8-413f-9b6c-32548bba7d7a,,,
Catálogo organizado,91,,,CUZCO UTILES,OTROS,PEINE PLASTICO MOD. CAREY COLOR,Cepillos y peines,IMPORTED,e0d32fb0-0ece-4a2b-900b-91ac9a5745b3,GEN-CEP-BE4379,aa7d18e2-8e25-476c-9b9d-9c7e639384dd,GEN-CEP-BE4379-D90A30,c0ff7f61-d79b-46ab-ab6c-8b456c51378e,,,
Catálogo organizado,92,,,CUZCO UTILES,OTROS,PEINE PLASTICO MOD. COLA DE RATA,Cepillos y peines,IMPORTED,e0d32fb0-0ece-4a2b-900b-91ac9a5745b3,GEN-CEP-BE4379,4ecf76f0-8367-4f6c-b35f-1b9ccbd69868,GEN-CEP-BE4379-DAD763,ac5fa407-83e2-493f-b2c8-c17758b8ed4a,,,
Catálogo organizado,93,,,IMPORT JCM INAMB,OTROS,PEINE PLASTICO MOD. COPACABANA,Cepillos y peines,IMPORTED,e0d32fb0-0ece-4a2b-900b-91ac9a5745b3,GEN-CEP-BE4379,108c83e3-87e2-4bf1-bc64-6b82cc26f311,GEN-CEP-BE4379-E7D59C,6267739c-37c5-4b4a-a84c-663a5d77a7bf,,,
Catálogo organizado,94,,,IMPORT JCM INAMB,OTROS,PEINE PLASTICO MOD. FLORIDA,Cepillos y peines,IMPORTED,e0d32fb0-0ece-4a2b-900b-91ac9a5745b3,GEN-CEP-BE4379,dd33b26d-a798-4caa-9eb6-c9b38804eb9f,GEN-CEP-BE4379-F7A872,a1adb320-0e78-4b65-b67b-e4d7961dc494,,,
Catálogo organizado,95,,,CUZCO UTILES,OTROS,PEINE PLASTICO MOD. PESCADO,Cepillos y peines,IMPORTED,e0d32fb0-0ece-4a2b-900b-91ac9a5745b3,GEN-CEP-BE4379,cbdcbf62-cc2b-4415-9201-d548a4adf987,GEN-CEP-BE4379-AAE595,83727c4c-17f6-43dd-9c13-5f08c6590d22,,,
Catálogo organizado,96,,306,CHINO PUNO,OTROS,PEINE V PARA PLANCHA,Cepillos y peines,IMPORTED,4a607488-49ac-43b1-bc3a-51ee4b91dc1a,GEN-CEP-713612,31fc3ce3-1117-4a66-995e-09282537d79b,GEN-CEP-713612-UNICA,34f13799-5294-46ea-be7e-b7f093ef0aa5,,,
Catálogo organizado,97,OTR057,,MAY,OTROS,PEINE WAHL DORADO,Cepillos y peines,IMPORTED,95d43ba6-edee-4304-9e27-65e5ad2f0c0f,GEN-CEP-D6CEA7,525237e4-cc71-45dd-a15c-5ac0bec8ea7c,OTR057,a8d912cc-3c07-4085-8c53-bbe9e8e522b7,,,
Catálogo organizado,98,OTR056,,MAY,OTROS,PEINE WAHL TORNASOL,Cepillos y peines,IMPORTED,95d43ba6-edee-4304-9e27-65e5ad2f0c0f,GEN-CEP-D6CEA7,c606efbf-80f1-4d58-97d2-e85866cf2837,OTR056,87863920-31b5-4a34-bbed-089addd6a880,,,
Catálogo organizado,99,OTR039,,MAY,OTROS,PEINE X10,Cepillos y peines,IMPORTED,3e7bc324-9c9a-44c8-a7c1-e623c7b31d93,GEN-CEP-218D92,dfe08ad1-4d28-44f5-be5e-26b82818d6a3,OTR039,dd4fa7e4-860f-4606-a647-d873015f9275,,,
Catálogo organizado,100,,SHEY-198,MAY,OTROS,PEINETA P/CORTE BLISX3 COLORES,Cepillos y peines,IMPORTED,382dd590-4978-4faf-b333-58988f856c7b,GEN-CEP-157A30,925bcc02-c82a-46f7-8096-28a966430c8b,GEN-CEP-157A30-9110BB,bef8dd03-3f9f-4964-a0f3-b765eef26b4b,,,
Catálogo organizado,101,,SHEY-194,MAY,OTROS,PEINETA P/CORTE CAJX10 COLORES,Cepillos y peines,IMPORTED,3b6c2791-3c67-4eb9-b6c0-da64a8972b51,GEN-CEP-87C155,dfa7b497-fad2-4806-9050-19437212e799,GEN-CEP-87C155-504663,144d66a3-a57d-43e5-929b-088841c01f94,,,
Catálogo organizado,102,,SHEY-195,MAY,OTROS,PEINETA P/CORTE CAJX10 NEGRO,Cepillos y peines,IMPORTED,3b6c2791-3c67-4eb9-b6c0-da64a8972b51,GEN-CEP-87C155,88bcb372-6963-4367-a7c4-162d981e478c,GEN-CEP-87C155-D73211,68f090ab-8bd7-4338-8803-07e7a3c60163,,,
Catálogo organizado,103,,SHEY-197,MAY,OTROS,PEINETA P/CORTE CAJX8 COLORES,Cepillos y peines,IMPORTED,382dd590-4978-4faf-b333-58988f856c7b,GEN-CEP-157A30,8aef144d-96e3-44d1-b63c-159d74adb5d4,GEN-CEP-157A30-A5547A,3f06cdce-2fd6-4693-942c-d32f2ccbf9bf,,,
Catálogo organizado,104,TON001,,MAY,TONI&GUY,PEINE ANDYS,Cepillos y peines,IMPORTED,bf1ff940-d643-4835-96b0-50a48d55cd39,TON-CEP-61CAE9,59331ed6-cd8d-4f99-aff4-91a85ce8b21d,TON001,d2599226-6dbc-49e9-8f09-724f775a0fb4,,,
Catálogo organizado,105,,,KEL,TONI&GUY,PEINE CARBON COLA,Cepillos y peines,IMPORTED,d5252c4b-c4de-4bf2-b9a1-2c74e4db8f92,TON-CEP-4E249A,ec7ee574-5f44-42f6-b930-6e110e1ec12d,TON-CEP-4E249A-613D36,a3b9601c-4403-46c6-a1dd-713ff4dbcce2,,,
Catálogo organizado,106,,,KELMAR,TONI&GUY,PEINE CARBON COLA METAL,Cepillos y peines,IMPORTED,d5252c4b-c4de-4bf2-b9a1-2c74e4db8f92,TON-CEP-4E249A,3e7e85e9-846c-4aec-8550-a74ca96c89e1,TON-CEP-4E249A-73B420,6df79846-2b9e-4fc5-b1a4-ab7922bfd1e5,,,
Catálogo organizado,107,TON003,O6100,CHINO PUNO,TONI&GUY,PEINE CARBON CORTE DELG.,Cepillos y peines,IMPORTED,d5252c4b-c4de-4bf2-b9a1-2c74e4db8f92,TON-CEP-4E249A,c09129a6-71cf-4150-a27e-8ac237d1fdf1,TON003,4d7c12da-f77a-4c80-b81d-7f0f3766a2a4,,,
Catálogo organizado,108,TON004,O6940,CHINO PUNO,TONI&GUY,PEINE CARBON CORTE GRUE.,Cepillos y peines,IMPORTED,d5252c4b-c4de-4bf2-b9a1-2c74e4db8f92,TON-CEP-4E249A,c550403e-60a7-456e-8eec-4f020a1d2080,TON004,ff23aee4-53cb-4571-8255-e3c4ad273146,,,
Catálogo organizado,109,TON002,NO166,CHINO PUNO,TONI&GUY,PEINE CARBON WAHL NEGRO,Cepillos y peines,IMPORTED,d5252c4b-c4de-4bf2-b9a1-2c74e4db8f92,TON-CEP-4E249A,7a065988-e937-40cf-9146-8d2892d98f25,TON002,d76eceb5-1249-498d-9c4e-93029b67c046,,,
Catálogo organizado,110,,,MAY,WAHL,CEPILLO FADE MADERA,Cepillos y peines,IMPORTED,eed4b990-a747-47e0-9b95-23b7c020ac2d,WAH-CEP-5570BE,194a7dd5-076d-4442-ab2a-ebee7e7fb181,WAH-CEP-5570BE-UNICA,50988d96-5132-42b2-847e-e2544293ae10,,,
Catálogo organizado,111,,LM-04,CHINO PUNO,,ALUMINIO AZUL 10 METROS,Coloración y procesos químicos,IMPORTED,c792e1ae-3582-456f-aac2-5779dcaf2f81,GEN-COL-7BF4EC,a27dfc9f-9ce6-4441-aba2-506dce84250c,GEN-COL-7BF4EC-B4B388,6ef385a9-eaeb-4f61-92ab-e8c7c745471c,,,
Catálogo organizado,112,,LM-20,CHINO PUNO,,ALUMINIO AZUL 20 METROS,Coloración y procesos químicos,IMPORTED,b092875f-b2b0-4252-8768-00aaad2b34e8,GEN-COL-4A2E49,05081b0f-bef5-471b-9094-05c1395fa5ac,GEN-COL-4A2E49-B4B388,339def2e-b1d3-4318-97ad-76bd01fc93a0,,,
Catálogo organizado,113,,,MAY,BIGEN,BIGEN #26,Coloración y procesos químicos,IMPORTED,2a1daeea-c2fa-48f3-90b5-b21b5e404fef,BIG-COL-5E1B73,0629585d-bf71-4d43-ad40-fecf7bd13cc3,BIG-COL-5E1B73-8B68AE,67c42578-b870-4376-a542-dd14c257870a,,,
Catálogo organizado,114,,,MAY,BIGEN,BIGEN #37,Coloración y procesos químicos,IMPORTED,2a1daeea-c2fa-48f3-90b5-b21b5e404fef,BIG-COL-5E1B73,ef36b91d-b6dc-4770-beea-07af6fb41d92,BIG-COL-5E1B73-D8DCA0,3bda7674-395c-46e7-b113-90e48b863c90,,,
Catálogo organizado,115,,,MAY,BIGEN,BIGEN #45,Coloración y procesos químicos,IMPORTED,2a1daeea-c2fa-48f3-90b5-b21b5e404fef,BIG-COL-5E1B73,a89c4eee-588e-4bb5-b0fa-88e20cd9ff92,BIG-COL-5E1B73-E55227,215a5812-adba-4c5f-9de0-f83b2eb1e94d,,,
Catálogo organizado,116,,,MAY,BIGEN,BIGEN #46,Coloración y procesos químicos,IMPORTED,2a1daeea-c2fa-48f3-90b5-b21b5e404fef,BIG-COL-5E1B73,eb97ba68-970b-4a7f-bb89-ab9a164a8ac7,BIG-COL-5E1B73-191FE8,cdbefd64-785e-4e29-94ea-313f02a503f6,,,
Catálogo organizado,117,,,MAY,BIGEN,BIGEN #47,Coloración y procesos químicos,IMPORTED,2a1daeea-c2fa-48f3-90b5-b21b5e404fef,BIG-COL-5E1B73,3d840949-b235-47e9-88bd-317ce4fd097d,BIG-COL-5E1B73-8BE55D,9f54d13b-20e5-490a-a1b4-8951e20fd3c1,,,
Catálogo organizado,118,,,MAY,BIGEN,BIGEN #48,Coloración y procesos químicos,IMPORTED,2a1daeea-c2fa-48f3-90b5-b21b5e404fef,BIG-COL-5E1B73,6be4e122-9a02-4a9a-8403-7fcd3207c213,BIG-COL-5E1B73-6EE275,50547822-3b04-4335-ada4-2f2cf80a21f5,,,
Catálogo organizado,119,,,MAY,BIGEN,BIGEN #57,Coloración y procesos químicos,IMPORTED,2a1daeea-c2fa-48f3-90b5-b21b5e404fef,BIG-COL-5E1B73,a16b4ff5-6c2c-45e7-9cf9-0fc85ed03424,BIG-COL-5E1B73-DB0E5E,70d40400-860a-421d-8f27-2097207b939c,,,
Catálogo organizado,120,,,MAY,BIGEN,BIGEN #58,Coloración y procesos químicos,IMPORTED,2a1daeea-c2fa-48f3-90b5-b21b5e404fef,BIG-COL-5E1B73,be6ffaa2-b6bc-4f5f-8be3-a96a705ff619,BIG-COL-5E1B73-E94BDC,64fb48d7-4bb1-4af4-bb2d-70ee9d4ddd94,,,
Catálogo organizado,121,,,MAY,BIGEN,BIGEN #59,Coloración y procesos químicos,IMPORTED,2a1daeea-c2fa-48f3-90b5-b21b5e404fef,BIG-COL-5E1B73,e457126b-0299-42f4-9cb6-b8c704cbe8ea,BIG-COL-5E1B73-A632C6,909f03ef-d6b1-4467-bde4-11f87550730d,,,
Catálogo organizado,122,,,MAY,BIGEN,BIGEN #76,Coloración y procesos químicos,IMPORTED,2a1daeea-c2fa-48f3-90b5-b21b5e404fef,BIG-COL-5E1B73,5a8117e1-170b-40c1-90f8-395b95679439,BIG-COL-5E1B73-D3C78E,516966ae-7a7c-4e3d-a8d3-49d559995307,,,
Catálogo organizado,123,,,MAY,BIGEN,BIGEN #96,Coloración y procesos químicos,IMPORTED,2a1daeea-c2fa-48f3-90b5-b21b5e404fef,BIG-COL-5E1B73,6b92e760-d98a-469b-98a2-eeaf89642fca,BIG-COL-5E1B73-9571F9,511753c8-bd9b-4e3f-b9e0-6cadc1a3ec40,,,
Catálogo organizado,124,,,GRUPO PACHECO,LIANGYAN,SET BOWL + 3 BROCHAS P/TINTE,Coloración y procesos químicos,IMPORTED,1bffb2a9-f013-4b64-9532-654fb3d7ac43,LIA-COL-D5B6BB,7f6ba403-2eb7-48cf-ba3b-8efc0d65acb3,LIA-COL-D5B6BB-UNICA,8f11acae-7356-421c-88a8-ef43f1577b3a,,,
Catálogo organizado,125,,JL-1993,SHIALER,NIÑA BONITA,TIZA P/CABELLO EN PEINETA X6 COL.,Coloración y procesos químicos,IMPORTED,95db1735-4d91-437e-8ac3-35465d48d752,NIN-COL-1194DD,09b07722-1bdd-4cdf-8217-eee3fb13bff5,NIN-COL-1194DD-204E86,2cfda042-fc31-47c0-a173-0639e6e7f8ba,,,
Catálogo organizado,126,OTR006,,MAY,OTROS,ALUMINIO 10MTS,Coloración y procesos químicos,IMPORTED,bcfebba8-e5c6-4ca5-977e-d2a5ba33075f,GEN-COL-CD38F3,ec42f470-ca0e-4147-a864-5195dd107e9d,OTR006,6d923cb8-a957-4781-9a3f-0ea8964b89c9,,,
Catálogo organizado,127,OTR007,,MAY,OTROS,ALUMINIO 10MTS GRUESO,Coloración y procesos químicos,IMPORTED,23946a0a-3c49-4113-b6b7-052df4a1fcb5,GEN-COL-6A1665,87f14897-0f36-4341-9667-02020205c34a,OTR007,10c284cb-6bac-4dd0-b81d-71f5ea1af0cd,,,
Catálogo organizado,128,OTR036,,MAY,OTROS,ALUMINIO 5MTR,Coloración y procesos químicos,IMPORTED,bcfebba8-e5c6-4ca5-977e-d2a5ba33075f,GEN-COL-CD38F3,ea02f8a9-11ee-40d5-b807-b95e9d5b76fe,OTR036,b6766df9-4c03-4971-be4a-1d88e3da3efc,,,
Catálogo organizado,129,OTR059,,MAY,OTROS,ALUMINIO C/ALGODÓN,Coloración y procesos químicos,IMPORTED,9b2193c4-f23e-492c-b84f-dc70cab69935,GEN-COL-730895,99d61880-3b45-40b5-9c29-09dc2eff677f,OTR059,f0ea73c1-065a-40da-82a0-90ad39836b47,,,
Catálogo organizado,130,,,MAY,OTROS,APLICADOR LIQUIDO RASTRILLO,Coloración y procesos químicos,IMPORTED,7d9dad2c-01c7-4b01-8761-9de533534696,GEN-COL-5C7E70,d41064f4-58a4-448a-aa8b-c4be25fad54a,GEN-COL-5C7E70-UNICA,22d2c37a-6f1c-4d0f-9050-94aa30ebdba7,,,
Catálogo organizado,131,OTR042,,MAY,OTROS,BOWL PARA TINTE,Coloración y procesos químicos,IMPORTED,27c09f28-355b-49ed-9232-385762724c96,GEN-COL-0EFE75,49d58440-b216-4419-9621-ef5b78bd0e98,OTR042,2dfd8a56-9d97-44ac-87c2-5a6c986a88a8,,,
Catálogo organizado,132,OTR022,,MAY,OTROS,BROCHA P/TINTE NEGRO ECON,Coloración y procesos químicos,IMPORTED,f463b432-f124-462a-ad14-0920d3be9963,GEN-COL-434080,d0be6dac-cb05-4568-a052-17e22cb61022,OTR022,7710a052-5940-453d-948f-7b6f241f243a,,,
Catálogo organizado,133,OTR113,,MAY,OTROS,FOIL ALUMINIO C/CORTADOR,Coloración y procesos químicos,IMPORTED,44c28dde-a1b4-4c9b-85eb-84a8c2d0ed83,GEN-COL-D36C85,64d138bb-a7f2-4ef1-bb18-ba51216a8b95,OTR113,5c4e72f6-9649-42f8-b3f9-d398e3dfd0f4,,,
Catálogo organizado,134,OTR052,,MAY,OTROS,GORRO ALUMINIO,Coloración y procesos químicos,IMPORTED,2b58fb5e-b1e0-4de9-85d4-6199bc892a71,GEN-COL-D82CA3,0f86491c-6234-487c-a1b1-d6fb2236aac4,OTR052,4c6fbe36-9fdc-4d0e-a6ae-9ea1e75f3fcd,,,
Catálogo organizado,135,OTR002,,MAY,OTROS,GORRO JEBE P/RAYITOS,Coloración y procesos químicos,IMPORTED,780a67da-d859-4f59-9aca-3a622fca37da,GEN-COL-FD07EC,d1468210-8295-4f69-96ec-547e4263f042,OTR002,6f635e22-31a9-4c6b-be5b-e599c990a9b1,,,
Catálogo organizado,136,OTR017,,MAY,OTROS,GORRO PLASTICO CELES P/RAYITO,Coloración y procesos químicos,IMPORTED,63ceb555-0d07-4def-b567-c7babf5c0b92,GEN-COL-FD5420,54e4dfa7-6e38-4b21-911e-ce9baf025b73,OTR017,28bd3421-7c75-4a3a-b086-26ccbda452b0,,,
Catálogo organizado,137,,SF-999,CHINO PUNO,OTROS,HILOS P/ CABELLO COLORES,Coloración y procesos químicos,IMPORTED,6dbd240e-45ac-4540-8c62-8aa7018124a8,GEN-COL-91069C,67fe14c6-29f7-4e24-895a-7acb87ccbc58,GEN-COL-91069C-504663,c2b34605-f545-49d4-a252-1e28180f45b9,,,
Catálogo organizado,138,,QZF-113,CHINO PUNO,OTROS,MECHONES DE CABELLO COLORES,Coloración y procesos químicos,IMPORTED,37fe2ce3-e111-43c8-9a51-9c660a55d5af,GEN-COL-1E02B7,2693a80e-a302-487f-ba3a-f6db0c7aeb0e,GEN-COL-1E02B7-504663,9b81c310-6d16-4fc3-b068-ab69be810e45,,,
Catálogo organizado,139,,S/C,MAY,OTROS,SET BOWL + 3 BROCHAS P/TINTE,Coloración y procesos químicos,IMPORTED,05f633d4-d6b8-4bf1-bfaa-a88cd6417e55,GEN-COL-0A5ACB,77bf8076-ad70-4c75-ab71-65e1a954f0c8,GEN-COL-0A5ACB-UNICA,92c0602b-d775-4bc6-afaf-1ee80ab94347,,,
Catálogo organizado,140,,SZ-70,RONQIAN,OTROS,SET BOWL + 3 BROCHAS P/TINTE,Coloración y procesos químicos,IMPORTED,05f633d4-d6b8-4bf1-bfaa-a88cd6417e55,GEN-COL-0A5ACB,77bf8076-ad70-4c75-ab71-65e1a954f0c8,GEN-COL-0A5ACB-UNICA,4f2b8330-0e1b-46bd-8195-be8f0c419f6f,,,
Catálogo organizado,141,WEL002,,J OMAR,WELLA,NEUTRALIZANTE,Coloración y procesos químicos,IMPORTED,c010ae14-b9d7-4684-a869-ee9719e4adfc,WEL-COL-17E3C1,b3661bac-0654-468e-ab57-39039fcd1c6b,WEL002,dae40a55-6217-4d18-997d-e857fde7f40d,,,
Catálogo organizado,142,WEL003,,MAY,WELLA,NEUTRALIZANTE,Coloración y procesos químicos,IMPORTED,c010ae14-b9d7-4684-a869-ee9719e4adfc,WEL-COL-17E3C1,34d4e715-4e74-45bf-a9ce-13b0b51549a7,WEL003,49570bc9-4a42-4b1e-b417-92f5fb90f93f,import_distinct,conflicting_internal_codes,"Código interno propio WEL003: unidad vendible distinta de la fila 141; el Excel repitió la descripción."
Catálogo organizado,143,WEL001,,MAY,WELLA,WELLASTRATE INTENSO,Coloración y procesos químicos,IMPORTED,1f676ac8-1b2b-4c6c-9442-86165d355b5f,WEL-COL-709A18,025976d2-55cf-46d9-91b8-ef74fa2d88fd,WEL001,31b5d56d-ab72-49f3-ada5-1d9e1d0ab27f,,,
Catálogo organizado,144,,,MAY,WELLA,WELLASTRATE SUAVE,Coloración y procesos químicos,IMPORTED,c0ea632d-94bf-4c7c-b5ae-d011e16e59d5,WEL-COL-4454AD,48d17e47-6be4-4b77-8ac2-1bef07827b79,WEL-COL-4454AD-UNICA,1089be9d-ca04-40e4-8e1c-552fb39a811d,,,
Catálogo organizado,145,,CG286,GERMAN TRADI,ANDIS,DESINFECTANTE DE MAQUINA COOL CARE PLUS 5EN1,Desinfección y mantenimiento de máquinas,IMPORTED,b48db87f-c940-4a2c-9777-84ea47b087de,AND-DES-0A4B8E,e23e19fa-cff0-490b-abfe-449d16b591ef,AND-DES-0A4B8E-UNICA,532bbfa5-646a-44db-8f1b-55b67e520d6d,,,
Catálogo organizado,146,ARM001,,MAY,ARMATIC,TAJADOR X2 BLISTER,Máquinas de corte y afeitado,IMPORTED,af151edb-d70b-4679-a6f1-0adc7ea8e49b,ARM-MAQ-887B44,4d71ee24-f584-4b9e-86fe-2368e23d9928,ARM001,12d4479d-91ae-496c-9215-e5b473d6bd3f,,,
Catálogo organizado,147,DOR001,,MAY,DORCO,HOJA DE AFEITAR X10UND,Máquinas de corte y afeitado,IMPORTED,0ca96e1a-41a6-47fb-840f-69a2343c94ce,DOR-MAQ-A361E4,49862a33-adc4-42a2-a199-f06942818759,DOR001,757237a2-1c46-4c31-8ff7-97fca429cc8e,,,
Catálogo organizado,148,OTR044,,MAY,OTROS,NAVAJERO PLASTICO ECON,Máquinas de corte y afeitado,IMPORTED,b708581c-4efe-4c04-be43-1f733c18f444,GEN-MAQ-E26DEB,b890e9b5-7299-4d32-a84b-754cea112437,OTR044,12f37f8b-bf7e-44dd-9c4c-e5d61ec0bcce,,,
Catálogo organizado,149,,,MAY,OTROS,NAVAJERO TORNASOL,Máquinas de corte y afeitado,IMPORTED,08abc7aa-8ea7-4069-9f75-bfcb806ebb3a,GEN-MAQ-02927D,0b3f3eee-35e3-494d-a882-7bf91e0e985e,GEN-MAQ-02927D-AA8DF9,e9e2e88d-0347-457b-854d-57d6a82b8539,,,
Catálogo organizado,150,,,MAY,OTROS,SET TIJERA + NAVAJERO TORNASOL X3,Máquinas de corte y afeitado,IMPORTED,d948aec4-6353-496f-9324-89dc6fbca32f,GEN-MAQ-911F98,5334bef6-b17e-4c56-806c-7f3605bb5959,GEN-MAQ-911F98-C0EA87,d3b13fb5-5456-4685-800a-810c6c6b4b37,,,
Catálogo organizado,151,STR015,,MAY,STRONGER,NAVAJERO METAL,Máquinas de corte y afeitado,IMPORTED,51cc723a-a1b6-4017-8393-e9147d500f89,STR-MAQ-9602A4,65e1089a-1ccf-44ef-b919-ba14be28319d,STR015,ccf4b80a-f6a5-4156-be4f-b50b0570c0f6,,,
Catálogo organizado,152,,,EDW REMAT,SUPREME,MAQUINA CORTE CERA MAGIC EXTRA ELEGANCE,Máquinas de corte y afeitado,IMPORTED,cd8a0661-ed39-4373-a8ac-3d4157ae1c21,SUP-MAQ-40B500,8459ad88-caea-4972-8212-ea2d1974d08c,SUP-MAQ-40B500-UNICA,bf10ec3c-5ce0-4ba4-8f11-36e5e747097f,,,
Catálogo organizado,153,,,EDW REMAT,SUPREME,MAQUINA CORTE VALENTY AMCULL ACERO DORADO,Máquinas de corte y afeitado,IMPORTED,61c9a660-98b9-4bb7-baba-fac77b1c74df,SUP-MAQ-96A726,7a68d297-1ff1-45f8-8db7-761e773a7d0c,SUP-MAQ-96A726-356EC5,14d083af-e75a-46af-9a8a-24bbb89e619d,,,
Catálogo organizado,154,,T-21241,EDW REMAT,SUPREME,MAQUINA CORTE VALENTY AMCULL ROJO CHICO,Máquinas de corte y afeitado,IMPORTED,6bedd5fa-018a-4cee-bd56-8784dfb80774,SUP-MAQ-D89E47,9b95a29e-9a10-4d79-af58-09bd401511b6,SUP-MAQ-D89E47-D39644,8be20ab5-a2db-4804-91b2-65c12c9e3c2e,,,
Catálogo organizado,155,,TO-36,REVEL,,PLANCHA RECORTADORA DE PUNTAS,"Planchas, rizadores, secadoras y cepillos eléctricos",IMPORTED,6530f650-b6d4-469c-9201-d95564372a6b,GEN-PLA-61136B,8c9b9551-486c-4c3d-8eb1-8d3874c7865b,GEN-PLA-61136B-UNICA,34907664-e603-4541-8263-2ee2e4df28f3,,,
Catálogo organizado,156,,,LINDA JHADE,AMINO,DIFUSOR P/SECADORA DE CABELLO,"Planchas, rizadores, secadoras y cepillos eléctricos",IMPORTED,0b161a06-9689-41d1-a1a4-04420bb30a12,AMI-PLA-1FDB94,491694bc-42ca-47d4-9eeb-dec456620040,AMI-PLA-1FDB94-UNICA,cbf38ae6-8d52-4f2d-8e3f-16f90ce785d4,,,
Catálogo organizado,157,,A-94,LEXT,LEXT,PLANCHA DE CABELLO 470·,"Planchas, rizadores, secadoras y cepillos eléctricos",IMPORTED,b7fc4275-a0e1-41cb-a94e-e140a3b8cfe3,LEX-PLA-92AABC,7b813fcb-a4ad-4c22-a62d-52e49b116c2b,LEX-PLA-92AABC-UNICA,366bff43-a982-4ac5-9125-f980ff5ad0af,,,
Catálogo organizado,158,,HT-80049,FLORES SHI PUNO,ON TECK,SECADORA DE CABELLO 1500W,"Planchas, rizadores, secadoras y cepillos eléctricos",IMPORTED,f2bc9385-69f8-48f6-9d65-8730e77db1dd,ONT-PLA-FC2529,b741621d-fcbc-4129-b0dd-d24c126aa5d1,ONT-PLA-FC2529-405815,71e4c4dc-81f9-4459-95a0-fa21ab20a29a,,,
Catálogo organizado,159,,,BRAYAN,ONE DICOS,CEPILLO SECADOR 2EN1,"Planchas, rizadores, secadoras y cepillos eléctricos",IMPORTED,8a58742f-9b63-457e-990a-6c58644f0462,ONE-PLA-377631,865ffe64-1e34-466f-9295-53abab83062d,ONE-PLA-377631-UNICA,b6dc5cb4-7f02-4ef9-9076-51ddd1e8e730,,,
